region,latitude,longitude,crime_type,severity,hour,is_night,weather,is_weekend,safety_score,is_safe
Park Area,40.80044353546675,-73.97000655218046,Sexual Assault,8,19,1,Fog,0,38.389447612464124,0
Park Area,40.78798250813681,-73.96168400045721,Eve Teasing,2,16,0,Clear,0,49.1158886284714,0
Park Area,40.79070677474974,-73.9634871446218,Stalking,4,17,0,Rain,0,26.556374927446058,0
Park Area,40.79929300866044,-73.97991079923612,Robbery,3,16,0,Clear,0,56.18576762423569,1
Park Area,40.77886213263276,-73.95514920230512,Harassment,3,20,1,Rain,1,57.92667840213774,1
Park Area,40.79531635429967,-73.97141996994453,Robbery,3,15,0,Rain,0,53.86314504809512,1
Park Area,40.7967556448615,-73.93773173205338,Eve Teasing,2,8,0,Clear,1,70.35242894176204,1
Park Area,40.770817680606434,-73.95678078517584,Harassment,3,11,0,Rain,0,37.7855871370339,0
Park Area,40.778114567506165,-73.98144970676576,Eve Teasing,2,19,1,Clear,1,66.20774083408945,1
Park Area,40.792998832735535,-73.9659417478473,Sexual Assault,8,12,0,Clear,0,53.17647123722884,1
Park Area,40.787781619062855,-73.9763422699012,Harassment,3,15,0,Fog,0,52.82604178717119,1
Park Area,40.79232974234914,-73.97809976554376,Assault,5,16,0,Clear,1,45.4079833561558,0
Park Area,40.791107819169454,-73.95865976593957,Indecent Exposure,4,9,0,Fog,0,61.69473619916878,1
Park Area,40.79181215884073,-73.98910662694908,Sexual Assault,8,10,0,Clear,1,52.87529120153222,1
Park Area,40.783862387107774,-73.9443597484316,Stalking,4,15,0,Clear,0,45.728496458177794,0
Park Area,40.798756362938455,-73.96693994792567,Stalking,4,12,0,Fog,1,46.00229153945202,0
Park Area,40.76350411489558,-73.95957886823162,Stalking,4,11,0,Fog,0,60.87604564614412,1
Park Area,40.78754664097369,-73.97830640153846,Indecent Exposure,4,1,1,Rain,0,44.488675321303006,0
Park Area,40.7840743580478,-73.95715298750713,Indecent Exposure,4,10,0,Clear,0,60.550789262696476,1
Park Area,40.76489824898608,-73.95462828527468,Sexual Assault,8,5,1,Fog,0,49.5240823988302,0
Park Area,40.78164011397142,-73.9636642090972,Indecent Exposure,4,10,0,Clear,0,38.703263644945004,0
Park Area,40.792771624764406,-73.96322010620398,Sexual Assault,8,12,0,Clear,0,51.3852728610472,1
Park Area,40.801865741250715,-73.96526992998939,Stalking,4,12,0,Clear,0,31.52333975969767,0
Park Area,40.78914549761463,-73.96190945561897,Eve Teasing,2,0,1,Clear,1,42.284134333997756,0
Park Area,40.7722874318611,-73.97710765421247,Robbery,3,10,0,Clear,0,48.525340970352126,0
Park Area,40.769441832157575,-73.97348287194495,Eve Teasing,2,14,0,Clear,1,43.605425624985955,0
Park Area,40.7942927710986,-73.98162235271981,Indecent Exposure,4,20,1,Snow,0,63.20266860032923,1
Park Area,40.77558888345847,-73.94841130305545,Sexual Assault,8,17,0,Rain,1,41.25695285930411,0
Park Area,40.77631779163286,-73.96331259490326,Stalking,4,14,0,Clear,0,48.36799492251943,0
Park Area,40.7707680285966,-73.95696939511342,Assault,5,22,1,Clear,0,42.62432429037653,0
Park Area,40.77308151287272,-73.97306562399785,Harassment,3,11,0,Snow,0,61.286728269732684,1
Park Area,40.79584871093794,-73.96103372060779,Stalking,4,8,0,Clear,0,46.34236186683768,0
Park Area,40.77795031862419,-73.96147902375678,Harassment,3,23,1,Clear,1,47.76807047073796,0
Park Area,40.77910563809352,-73.96491805165803,Indecent Exposure,4,6,0,Clear,1,65.05930024000065,1
Park Area,40.76812186489205,-73.95532326224792,Assault,5,4,1,Clear,1,52.82764566547583,1
Park Area,40.78403482003452,-73.97910802285091,Harassment,3,10,0,Fog,1,44.69022135954853,0
Park Area,40.777454919526456,-73.96313216373663,Indecent Exposure,4,0,1,Clear,0,44.27252896924627,0
Park Area,40.78241819347895,-73.97196866014454,Eve Teasing,2,20,1,Clear,1,37.03391241791628,0
Park Area,40.77685619398509,-73.97671230336972,Indecent Exposure,4,8,0,Clear,0,57.30670906063226,1
Park Area,40.777938485834255,-73.97446982765618,Harassment,3,22,1,Clear,0,67.30115873371184,1
Park Area,40.79227224435754,-73.96696527134056,Robbery,3,13,0,Clear,0,28.671519668021762,0
Park Area,40.78714279532668,-73.97018867167954,Sexual Assault,8,12,0,Snow,0,59.17233845197682,1
Park Area,40.76434237534482,-73.95546896392341,Assault,5,22,1,Clear,0,58.408915703871195,1
Park Area,40.78746589725688,-73.9534248039419,Sexual Assault,8,21,1,Rain,0,34.226393928068376,0
Park Area,40.78633670532378,-73.95682456457749,Verbal Abuse,2,12,0,Rain,1,48.18590026076447,0
Park Area,40.775278183638264,-73.95141292201156,Sexual Assault,8,0,1,Rain,0,56.60206056979571,1
Park Area,40.773244077893224,-73.9802600745415,Sexual Assault,8,14,0,Clear,0,44.43892312356864,0
Park Area,40.7885507801763,-73.96171108463274,Stalking,4,11,0,Clear,1,64.10599416009784,1
Park Area,40.77963741363374,-73.96955322643967,Verbal Abuse,2,23,1,Clear,0,58.66571523782501,1
Park Area,40.766465578152506,-73.96621032162304,Eve Teasing,2,20,1,Clear,0,56.110712541668335,1
Park Area,40.762683354196476,-73.97734455783126,Harassment,3,19,1,Clear,0,41.62627537664151,0
Park Area,40.78546724016242,-73.96837026374682,Harassment,3,15,0,Clear,0,37.59703689147331,0
Park Area,40.780175285194964,-73.9773742244673,Stalking,4,1,1,Clear,0,70.71187460466146,1
Park Area,40.77501303064741,-73.96518707495278,Stalking,4,8,0,Clear,0,44.37876063557299,0
Park Area,40.77460532223443,-73.96542695228614,Harassment,3,8,0,Fog,0,61.25721238129545,1
Park Area,40.789903910765354,-73.95979487503372,Robbery,3,3,1,Rain,0,46.96983740828157,0
Park Area,40.781056178506944,-73.97355720634754,Verbal Abuse,2,8,0,Snow,0,41.94098357941127,0
Park Area,40.78032888872101,-73.95797807088351,Indecent Exposure,4,10,0,Rain,0,54.00838637503098,1
Park Area,40.78236459397018,-73.97047059277588,Sexual Assault,8,12,0,Clear,0,52.46792097238474,1
Park Area,40.786637230575565,-73.97667500823881,Verbal Abuse,2,11,0,Clear,0,57.57608919026411,1
Park Area,40.7632955911057,-73.95398284287832,Indecent Exposure,4,9,0,Fog,0,36.02187997515367,0
Park Area,40.77004891439739,-73.95807765114532,Indecent Exposure,4,0,1,Fog,1,60.27672869687949,1
Park Area,40.78445709937447,-73.96330661953944,Eve Teasing,2,1,1,Clear,0,30.04753416942348,0
Park Area,40.80159683981955,-73.96186758306307,Eve Teasing,2,11,0,Clear,1,38.63840717328429,0
Park Area,40.78888999189362,-73.95375406705277,Verbal Abuse,2,6,0,Clear,1,37.92359696595257,0
Park Area,40.79200603408516,-73.9635154971635,Stalking,4,10,0,Clear,1,47.99624816235686,0
Park Area,40.776910797382506,-73.96857580974948,Sexual Assault,8,1,1,Clear,0,48.890083640347434,0
Park Area,40.78306072576387,-73.95792208385845,Sexual Assault,8,14,0,Clear,1,41.19581988024614,0
Park Area,40.78151048183692,-73.96791439340947,Eve Teasing,2,3,1,Rain,1,44.298136648519055,0
Park Area,40.78251203910574,-73.97728348765239,Indecent Exposure,4,16,0,Clear,1,59.90083163993689,1
Park Area,40.78422979855314,-73.97706730981406,Eve Teasing,2,18,1,Clear,0,49.96759901572344,0
Park Area,40.787135213692544,-73.94577775439731,Verbal Abuse,2,12,0,Fog,0,52.63594080522231,1
Park Area,40.789812966426815,-73.96579326118486,Eve Teasing,2,15,0,Clear,1,56.765221080112454,1
Park Area,40.787469957248774,-73.9517204052133,Harassment,3,15,0,Fog,0,52.79200148722758,1
Park Area,40.76614606604521,-73.96633672246084,Verbal Abuse,2,12,0,Clear,1,38.61964691410381,0
Park Area,40.790329454428246,-73.95912305098132,Indecent Exposure,4,8,0,Rain,1,70.57385191974707,1
Park Area,40.78559006640954,-73.95211467660951,Harassment,3,10,0,Clear,1,68.30368729375613,1
Park Area,40.77176516213631,-73.95078253515405,Sexual Assault,8,11,0,Fog,0,42.712033855628604,0
Park Area,40.76688434721629,-73.96080461706575,Sexual Assault,8,20,1,Clear,0,53.29070290929017,1
Park Area,40.77339476132018,-73.96572477719594,Indecent Exposure,4,16,0,Fog,1,53.27819917862722,1
Park Area,40.78347192374958,-73.96419016171926,Indecent Exposure,4,9,0,Fog,0,46.89556019456338,0
Park Area,40.77324871972039,-73.96469126815796,Robbery,3,16,0,Rain,0,51.12883994900543,1
Park Area,40.778030441958066,-73.95684524045303,Eve Teasing,2,16,0,Clear,0,45.26354517126129,0
Park Area,40.79016081044114,-73.9532365594383,Indecent Exposure,4,13,0,Clear,0,50.90582426214458,1
Park Area,40.770522148526524,-73.95044339596858,Harassment,3,15,0,Rain,0,46.34075187084866,0
Park Area,40.782598563243454,-73.95603575278093,Stalking,4,21,1,Fog,1,46.141511072710955,0
Park Area,40.78434095297171,-73.95609451208288,Sexual Assault,8,12,0,Clear,1,40.29117127856152,0
Park Area,40.78473311249585,-73.9770432982718,Verbal Abuse,2,13,0,Fog,0,59.04847037187103,1
Park Area,40.77991140950447,-73.94835685378575,Indecent Exposure,4,12,0,Clear,0,53.46551027092315,1
Park Area,40.77298845048661,-73.96739753324765,Robbery,3,5,1,Clear,0,37.38049307772473,0
Park Area,40.77994909743315,-73.95905650338652,Verbal Abuse,2,13,0,Clear,0,39.74397390753949,0
Park Area,40.79495148544195,-73.96095058646185,Stalking,4,8,0,Clear,1,32.625950399605635,0
Park Area,40.80420819120369,-73.95657474642171,Indecent Exposure,4,12,0,Rain,0,46.315476448276186,0
Park Area,40.76294614332107,-73.98214641940467,Robbery,3,19,1,Clear,0,68.83261566866743,1
Park Area,40.779961015761664,-73.95353651098067,Eve Teasing,2,21,1,Clear,1,68.02253662817613,1
Park Area,40.77834219254698,-73.96571585692894,Sexual Assault,8,5,1,Clear,0,35.01763570496046,0
Park Area,40.78806050167265,-73.95375493661832,Eve Teasing,2,14,0,Clear,0,39.02658576176181,0
Park Area,40.78956531900987,-73.97225541158976,Stalking,4,17,0,Fog,0,26.67454658747124,0
Park Area,40.7596520639425,-73.95752925043682,Verbal Abuse,2,8,0,Clear,0,47.09747244160041,0
Park Area,40.77703794124258,-73.96453063701586,Indecent Exposure,4,10,0,Rain,1,34.01790090776505,0
Park Area,40.771032508173334,-73.98779729805136,Assault,5,12,0,Fog,0,67.0239203514794,1
Park Area,40.79170885889088,-73.9704405921802,Verbal Abuse,2,9,0,Clear,1,54.900137494131094,1
Park Area,40.77334329060284,-73.96998942331953,Stalking,4,13,0,Clear,1,73.54048749518881,1
Park Area,40.77355322736707,-73.9643826532354,Indecent Exposure,4,20,1,Clear,0,41.95458515876024,0
Park Area,40.78227497168772,-73.94572613156629,Stalking,4,13,0,Rain,0,47.24049834607635,0
Park Area,40.76281365909139,-73.98091498154028,Indecent Exposure,4,11,0,Clear,0,50.118143173225945,1
Park Area,40.79521385249405,-73.97031600554317,Stalking,4,5,1,Clear,1,54.32257284600628,1
Park Area,40.77504190389374,-73.96659328577509,Harassment,3,15,0,Clear,1,50.15892641947926,1
Park Area,40.77380702560183,-73.97086709908149,Harassment,3,19,1,Clear,1,59.137604021578944,1
Park Area,40.78319076568224,-73.9885867880868,Eve Teasing,2,15,0,Rain,1,50.96880007848553,1
Park Area,40.786381013952955,-73.96335990891147,Verbal Abuse,2,13,0,Clear,1,48.524146998109394,0
Park Area,40.77660570206221,-73.9632693235143,Verbal Abuse,2,14,0,Clear,1,36.86940678604559,0
Park Area,40.7930229456282,-73.95514457825924,Assault,5,8,0,Clear,0,65.45225409371375,1
Park Area,40.78665592175395,-73.97625049059548,Verbal Abuse,2,5,1,Clear,0,48.837973597412216,0
Park Area,40.784521205016524,-73.97245172804806,Sexual Assault,8,15,0,Clear,0,54.75370433853584,1
Park Area,40.7849457680054,-73.97146836304168,Eve Teasing,2,14,0,Clear,1,47.13436567668545,0
Park Area,40.77551483134035,-73.97732392921061,Assault,5,15,0,Clear,1,60.70229774747031,1
Park Area,40.77788577530344,-73.96126743075865,Verbal Abuse,2,17,0,Clear,0,41.96936283261556,0
Park Area,40.76946943376157,-73.95345701252957,Stalking,4,13,0,Fog,0,57.30742687833868,1
Park Area,40.78458202734701,-73.96788658160679,Sexual Assault,8,11,0,Clear,0,54.28699489013452,1
Park Area,40.769751749099285,-73.96211580925092,Harassment,3,10,0,Clear,1,62.92747631644329,1
Park Area,40.78508896293269,-73.9611149367614,Verbal Abuse,2,15,0,Fog,0,55.08299066149807,1
Park Area,40.78689559141187,-73.96923223732767,Sexual Assault,8,6,0,Fog,1,64.68057133162957,1
Park Area,40.78493157225323,-73.95146548438524,Eve Teasing,2,9,0,Clear,0,45.92524412622099,0
Park Area,40.773704498050975,-73.9777209898277,Stalking,4,10,0,Clear,1,73.11076340825143,1
Park Area,40.76920018726374,-73.96721192214619,Stalking,4,15,0,Rain,0,39.85178197693118,0
Park Area,40.78015206255007,-73.97664089589578,Assault,5,11,0,Clear,0,54.648587430891844,1
Park Area,40.77845781384083,-73.95661822780401,Indecent Exposure,4,9,0,Clear,0,29.4365475621047,0
Park Area,40.79151932973758,-73.94748174548015,Sexual Assault,8,19,1,Clear,0,44.9446950218739,0
Park Area,40.76211030932254,-73.96469576319957,Indecent Exposure,4,3,1,Clear,0,42.229374668369715,0
Park Area,40.77963771306398,-73.96961233995282,Stalking,4,9,0,Clear,0,39.605232383779175,0
Park Area,40.77496843537744,-73.9803339208892,Stalking,4,12,0,Fog,0,40.11744998823229,0
Park Area,40.76750202391057,-73.97658884322274,Assault,5,6,0,Clear,0,64.00299068689769,1
Park Area,40.789611710130735,-73.95828123683508,Robbery,3,21,1,Clear,0,49.67971966495776,0
Park Area,40.78066340614617,-73.95023748225151,Harassment,3,13,0,Clear,0,40.54129756554668,0
Park Area,40.78208066759411,-73.96507708651482,Robbery,3,21,1,Clear,0,64.70979709114593,1
Park Area,40.78179450664862,-73.9690045459221,Verbal Abuse,2,23,1,Clear,0,38.38197274302925,0
Park Area,40.780275492379715,-73.95481761788902,Assault,5,10,0,Clear,0,43.99938121728631,0
Park Area,40.77864317468006,-73.96743673965092,Indecent Exposure,4,10,0,Clear,0,45.78552490235634,0
Park Area,40.781033460903814,-73.94887219767303,Stalking,4,10,0,Clear,1,47.79026678027449,0
Park Area,40.77887918148815,-73.96801131625779,Assault,5,23,1,Fog,1,36.93857334663962,0
Park Area,40.78810680224212,-73.96151803146982,Eve Teasing,2,13,0,Clear,0,35.27593671024009,0
Park Area,40.786630566549455,-73.96969839033751,Eve Teasing,2,11,0,Clear,0,47.716444613150465,0
Park Area,40.7849128366569,-73.95704765750743,Sexual Assault,8,8,0,Rain,1,48.082282881082705,0
Park Area,40.80018797509916,-73.97294865386046,Robbery,3,13,0,Clear,0,51.836873293789616,1
Park Area,40.7821964445596,-73.96633108863517,Robbery,3,22,1,Clear,1,50.38410646204839,1
Park Area,40.7995916580547,-73.97119023326225,Stalking,4,20,1,Rain,1,52.38273666986708,1
Park Area,40.78078262746216,-73.96836203736667,Verbal Abuse,2,3,1,Clear,0,44.210091081443515,0
Nightlife District,40.754974385828916,-74.00406301744671,Assault,5,9,0,Clear,0,36.322384393417465,0
Nightlife District,40.773374220415725,-74.00254705940871,Sexual Assault,8,12,0,Rain,0,31.072342775305703,0
Nightlife District,40.75174398136568,-73.98961324486903,Assault,5,14,0,Rain,0,21.461539245582898,0
Nightlife District,40.7420487080338,-73.98614424766059,Indecent Exposure,4,13,0,Clear,1,28.006925277329803,0
Nightlife District,40.74926564506167,-73.99134723893823,Assault,5,7,0,Clear,0,38.72332109403368,0
Nightlife District,40.76632458686148,-73.99522398872338,Assault,5,15,0,Clear,0,20.752004944090842,0
Nightlife District,40.755232489579065,-73.98931659057976,Stalking,4,1,1,Clear,1,40.98359748534148,0
Nightlife District,40.76502234720352,-74.01622320613293,Assault,5,9,0,Clear,0,26.106748196281735,0
Nightlife District,40.76759200259353,-73.99140604795662,Assault,5,14,0,Fog,0,50.48813619098334,1
Nightlife District,40.76254984732478,-73.98806457528995,Eve Teasing,2,13,0,Clear,0,28.18148955479967,0
Nightlife District,40.76212227195609,-74.01977603270299,Robbery,3,15,0,Rain,1,32.46417173122617,0
Nightlife District,40.77172274959608,-74.00093260665541,Stalking,4,23,1,Clear,0,34.77065866758261,0
Nightlife District,40.750150597106476,-73.98856906450979,Eve Teasing,2,13,0,Clear,0,34.862953485057155,0
Nightlife District,40.753003583779325,-74.0116568327365,Assault,5,2,1,Clear,0,27.685684087530056,0
Nightlife District,40.761369359051024,-73.99883481198826,Indecent Exposure,4,12,0,Clear,0,29.200385848925507,0
Nightlife District,40.79284118201288,-73.99216695762911,Harassment,3,14,0,Clear,0,29.538481377578403,0
Nightlife District,40.75012351189717,-74.0098198807669,Eve Teasing,2,12,0,Rain,0,34.40021593508989,0
Nightlife District,40.75877485760155,-74.00986386071297,Stalking,4,11,0,Rain,1,28.7740877814551,0
Nightlife District,40.76039260969031,-74.00362712308387,Harassment,3,10,0,Clear,0,35.15479365964998,0
Nightlife District,40.75595484915358,-74.00184875177194,Robbery,3,9,0,Clear,0,26.029136730375868,0
Nightlife District,40.75523646385521,-74.01262642885041,Verbal Abuse,2,16,0,Clear,0,20.686256981902723,0
Nightlife District,40.769444771321986,-73.99587890794862,Sexual Assault,8,11,0,Rain,0,36.374563999301465,0
Nightlife District,40.754353536504574,-74.00525106213777,Assault,5,17,0,Clear,1,22.807766840116315,0
Nightlife District,40.765868018507355,-74.00269041091889,Sexual Assault,8,9,0,Clear,0,29.570796437132085,0
Nightlife District,40.76293331204238,-73.99780736999551,Verbal Abuse,2,18,1,Clear,0,36.65557582939421,0
Nightlife District,40.752706086656296,-73.99280217048333,Stalking,4,14,0,Rain,1,45.17869313002281,0
Nightlife District,40.75237442156484,-73.98456611850295,Sexual Assault,8,13,0,Clear,0,21.324529656248338,0
Nightlife District,40.7714089597715,-74.0136386793363,Eve Teasing,2,5,1,Clear,0,13.302899670957615,0
Nightlife District,40.77513889687704,-74.01259688200656,Eve Teasing,2,6,0,Clear,1,38.95437922993405,0
Nightlife District,40.75664892454672,-73.99689360900435,Indecent Exposure,4,2,1,Fog,0,32.94049301719074,0
Nightlife District,40.75486532135388,-73.99066320728355,Verbal Abuse,2,13,0,Clear,1,21.746172627887915,0
Nightlife District,40.75037331465591,-74.0063363986591,Eve Teasing,2,15,0,Clear,0,43.86108235831789,0
Nightlife District,40.768516189687325,-74.0164898455805,Indecent Exposure,4,23,1,Clear,0,25.595516533489853,0
Nightlife District,40.75525838314501,-73.98290057949,Robbery,3,5,1,Clear,0,44.70714889966858,0
Nightlife District,40.747751120868905,-74.00700735160346,Verbal Abuse,2,14,0,Rain,0,12.035014893826496,0
Nightlife District,40.76193670018348,-73.99357721743328,Robbery,3,10,0,Clear,1,31.03728265682191,0
Nightlife District,40.77001030958025,-73.99218439520368,Sexual Assault,8,15,0,Clear,0,31.348092601222213,0
Nightlife District,40.75610694379246,-73.9989719361554,Stalking,4,17,0,Clear,0,32.228897375512354,0
Nightlife District,40.767380714677124,-73.991994879601,Harassment,3,7,0,Fog,1,22.66100633167911,0
Nightlife District,40.74426787060438,-74.01120085132526,Harassment,3,14,0,Clear,0,17.901339958718765,0
